"UniqueID","DietStudy","LogNumber","Project","GearType","Year","Month","Date","Time","Station","SerialNumber","CultureOrigin","Depth","SurfaceTemperature","SurfaceConductivity","SurfacePPT","BottomTemperature","BottomConductivity","BottomPPT","Secchi","Turbidity","TotalBodyWeight","Length","GutContents","TotalGutContentWeight","TotalNumberOfPrey","TotalPreyWeight","GutFullness","FullnessRank","DigestionRank","Debris","Unid animal material","Unid plant material","Stomach tissue","Worm pieces","Acanthocyclops spp","Acartia copepodid","Acartia spp","Acartiella copepodid","Acartiella sinensis","Barnacle nauplii","Bosmina spp","Calanoid copepodid","Ceriodaphnia spp","Chironomid larvae","Clams","Copepod nauplii","Corophium type","Crab zoea","Cumaceans","Cyclopoid copepodid","Daphnia spp","Diaphanosoma spp","Diaptomus copepodid","Diaptomus spp","Eurytemora copepodid","Eurytemora nauplii","Eurytemora spp","Fish eggs","Gammarus type","Harpacticoids","Hyperacanthomysis longirostris","Isopods","Limnoithona copepodid","Limnoithona spp","Longfin Smelt","Neomysis kadiakensis","Neomysis mercedis","Nippoleucon hinumensis","Oithona copepodid","Oithona davisae","Osphranticum","Ostracods","Other calanoid","Other cladocera","Other cyclopoid","Other insect larvae","Other malacostraca","Other rotifer","Other zooplankton","Pacific Herring","Palaemon","Prickly Sculpin","Pseudodiaptomus copepodid","Pseudodiaptomus forbesi","Pseudodiaptomus marinus","Pseudodiaptomus nauplii","Pseudodiaptomus spp","Sinocalanus copepodid","Sinocalanus nauplii","Sinocalanus spp","Synchaeta","Terrestrial invertebrates","Tortanus copepodid","Tortanus dextrilobatus","Tortanus spp","Tridentiger spp","Unid amphipod","Unid calanoid","Unid cladocera","Unid copepod","Unid cyclopoid","Unid fish","Unid mysids"
"FLaSH 1318 STN 2013-06-24 797 0102","FLaSH","1318","STN","TWNET",2013,6,2013-06-24,11:17:00,"797","0102","U",10.7,21,709,0.33,NA,535,0.24,33,NA,1.0719,53,"Y",NA,11,NA,0.02458,1,1,"N","N","N","N","N",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"FLaSH 1319 STN 2013-06-24 797 0103","FLaSH","1319","STN","TWNET",2013,6,2013-06-24,11:17:00,"797","0103","U",10.7,21,709,0.33,NA,535,0.24,33,NA,0.6479,44,"Y",NA,66,NA,0.37084,2,2,"N","N","N","N","N",0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,20,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
"FLaSH 1320 STN 2013-06-24 797 0104","FLaSH","1320","STN","TWNET",2013,6,2013-06-24,11:17:00,"797","0104","U",10.7,21,709,0.33,NA,535,0.24,33,NA,0.714,47,"Y",0.00632,24,0.00632,0.12293,1,2,"N","N","N","N","N",0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FLaSH 1321 STN 2013-06-24 797 0106","FLaSH","1321","STN","TWNET",2013,6,2013-06-24,11:17:00,"797","0106","U",10.7,21,709,0.33,NA,535,0.24,33,NA,1.0454,51,"Y",0.01498,219,0.01498,1.06161,4,2,"N","N","N","N","N",0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,51,0,0,0,31,0,96,0,0,0,0,0,0,0,13,0,0,1,0,0
"FLaSH 1322 STN 2013-06-10 801 0003","FLaSH","1322","STN","TWNET",2013,6,2013-06-10,08:20:00,"801","0003","U",7,19,5060,2.7,NA,6135,3.32,35,NA,0.2095,32,"Y",NA,2,NA,0.05241,1,1,"N","N","N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FLaSH 1323 STN 2013-07-11 418 0176","FLaSH","1323","STN","TWNET",2013,7,2013-07-11,12:12:00,"418","0176","U",8.8,20.6,17750,10.45,NA,19586,11.63,18,NA,0.4096,40,"Y",NA,2,NA,0.01411,1,3,"N","N","N","N","N",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"FLaSH 1324 STN 2013-07-25 418 0242","FLaSH","1324","STN","TWNET",2013,7,2013-07-25,11:48:00,"418","0242","U",10.1,20.8,18389,10.86,NA,21340,12.77,18,NA,1.0158,52,"Y",0.00533,27,0.00533,0.54614,2,3,"N","N","N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25,0,0,1,0,0,0,0,0
"FLaSH 1325 STN 2013-07-10 501 0163","FLaSH","1325","STN","TWNET",2013,7,2013-07-10,12:16:00,"501","0163","U",10.7,22.2,12472,7.13,NA,13378,7.69,44,NA,0.5079,42,"Y",0.00422,4,0.00422,0.13882,2,1,"N","N","Y","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FLaSH 1326 STN 2013-07-10 501 0164","FLaSH","1326","STN","TWNET",2013,7,2013-07-10,12:16:00,"501","0164","U",10.7,22.2,12472,7.13,NA,13378,7.69,44,NA,0.4475,39,"Y",0.00146,11,0.00146,0.02051,1,2,"N","N","N","N","N",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"FLaSH 1327 STN 2013-07-10 519 0151","FLaSH","1327","STN","TWNET",2013,7,2013-07-10,10:59:00,"519","0151","U",3,21,11517,6.54,NA,13940,8.04,19,NA,0.61,45,"Y",0.00539,378,0.00539,0.55228,3,3,"N","Y","Y","N","N",0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0
"FLaSH 1328 STN 2013-07-10 519 0152","FLaSH","1328","STN","TWNET",2013,7,2013-07-10,10:59:00,"519","0152","U",3,21,11517,6.54,NA,13940,8.04,19,NA,0.7611,49,"Y",0.00253,56,0.00253,0.19924,3,1,"N","N","N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,51,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"FLaSH 1330 STN 2013-07-10 519 0155","FLaSH","1330","STN","TWNET",2013,7,2013-07-10,10:59:00,"519","0155","U",3,21,11517,6.54,NA,13940,8.04,19,NA,0.3624,39,"Y",0.00308,217,0.00308,0.33532,2,2,"Y","Y","Y","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FLaSH 1331 STN 2013-07-10 519 0156","FLaSH","1331","STN","TWNET",2013,7,2013-07-10,10:59:00,"519","0156","U",3,21,11517,6.54,NA,13940,8.04,19,NA,0.8831,49,"Y",NA,7,NA,0.00638,1,1,"N","N","N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FLaSH 1334 STN 2013-07-10 519 0161","FLaSH","1334","STN","TWNET",2013,7,2013-07-10,10:59:00,"519","0161","U",3,21,11517,6.54,NA,13940,8.04,19,NA,0.8199,48,"Y",0.0033,2,0.0033,0.01837,1,0,"N","N","N","N","N",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FLaSH 1335 STN 2013-07-24 519 0220","FLaSH","1335","STN","TWNET",2013,7,2013-07-24,10:48:00,"519","0220","U",2.4,20.5,12656,7.24,NA,14206,8.21,22,NA,0.9268,52,"Y",0.00893,620,0.00893,0.56817,3,1,"N","N","Y","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,30,586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"FLaSH 1336 STN 2013-07-24 519 0225","FLaSH","1336","STN","TWNET",2013,7,2013-07-24,10:48:00,"519","0225","U",2.4,20.5,12656,7.24,NA,14206,8.21,22,NA,0.9709,53,"Y",0.00402,155,0.00402,0.31249,3,2,"N","Y","N","N","N",0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0
"FLaSH 1341 STN 2013-07-22 719 0196","FLaSH","1341","STN","TWNET",2013,7,2013-07-22,12:40:00,"719","0196","U",9.8,23.3,512,0.23,NA,378,0.17,25,NA,0.9359,50,"Y",0.00917,165,0.00917,0.86342,3,2,"N","N","N","N","N",0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,106,0,1,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0
"FLaSH 1342 STN 2013-07-22 719 0198","FLaSH","1342","STN","TWNET",2013,7,2013-07-22,12:40:00,"719","0198","U",9.8,23.3,512,0.23,NA,378,0.17,25,NA,0.749,49,"Y",NA,363,NA,2.36526,4,1,"N","Y","N","N","N",0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,296,0,2,0,0,1,9,0,0,0,0,0,0,0,18,0,0,0,0,0
"FLaSH 1343 STN 2013-07-22 719 0200","FLaSH","1343","STN","TWNET",2013,7,2013-07-22,12:40:00,"719","0200","U",9.8,23.3,512,0.23,NA,378,0.17,25,NA,0.5065,41,"Y",0.0058,170,0.0058,1.73007,2,2,"N","N","N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,147,0,1,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0
"FLaSH 1344 STN 2013-07-22 719 0202","FLaSH","1344","STN","TWNET",2013,7,2013-07-22,12:40:00,"719","0202","U",9.8,23.3,512,0.23,NA,378,0.17,25,NA,0.5058,42,"Y",0.00536,148,0.00536,1.39089,3,3,"N","N","N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,114,0,0,0,1,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0
"FLaSH 1345 STN 2013-07-08 721 0142","FLaSH","1345","STN","TWNET",2013,7,2013-07-08,08:55:00,"721","0142","U",2.4,21.3,170,0.07,NA,172,0.07,42,NA,1.3664,58,"Y",0.01171,645,0.01171,0.96901,4,3,"N","Y","N","N","N",0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,55,0,13,0,0,0,6,0,0,0,0,0,0,0,126,8,0,0,0,0
"FLaSH 1346 STN 2013-08-07 519 0255","FLaSH","1346","STN","TWNET",2013,8,2013-08-07,12:21:00,"519","0255","U",3.4,19.4,7422,4.07,NA,9720,5.45,35,NA,0.8506,50,"Y",NA,276,NA,0.23269,2,2,"N","N","N","N","N",0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,10,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"FLaSH 1348 STN 2013-08-08 602 0260","FLaSH","1348","STN","TWNET",2013,8,2013-08-08,11:07:00,"602","0260","U",1.2,19.2,15036,8.73,NA,15072,8.75,30,NA,0.5618,44,"Y",NA,534,NA,0.55262,3,3,"N","Y","N","N","N",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,28,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0
"FLaSH 1349 STN 2013-08-21 704 0308","FLaSH","1349","STN","TWNET",2013,8,2013-08-21,06:53:00,"704","0308","U",11,20.8,6465,3.51,NA,3167,1.63,34,NA,0.601,45,"Y",0.00392,21,0.00392,0.17419,1,2,"N","N","N","N","N",0,0,0,1,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FLaSH 1350 STN 2013-08-19 719 0294","FLaSH","1350","STN","TWNET",2013,8,2013-08-19,12:46:00,"719","0294","U",10.4,25.8,507,0.23,NA,514,0.23,38,NA,0.2646,32,"Y",0.00299,545,0.00299,1.92233,3,3,"N","Y","N","N","N",0,0,0,0,0,0,0,15,0,0,0,351,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,21,0,13,0,0,0,0,0,0,0,0,0,0,0,46,1,0,0,0,1
"FLaSH 1351 STN 2013-08-19 719 0295","FLaSH","1351","STN","TWNET",2013,8,2013-08-19,12:46:00,"719","0295","U",10.4,25.8,507,0.23,NA,514,0.23,38,NA,0.507,42,"Y",NA,370,NA,1.1243,3,3,"N","Y","N","N","N",0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,93,9,0,71,0,0,2,2,0,0,0,0,0,0,0,0,0,3,0,0,0
"FLaSH 1352 STN 2013-08-19 719 0304","FLaSH","1352","STN","TWNET",2013,8,2013-08-19,12:46:00,"719","0304","U",10.4,25.8,507,0.23,NA,514,0.23,38,NA,0.7427,48,"Y",0.00254,452,0.00254,0.9428,2,3,"N","Y","N","N","N",0,0,0,0,0,0,0,5,0,0,0,146,0,0,0,3,0,1,0,0,0,0,0,0,0,88,0,0,15,17,0,0,0,0,0,0,0,0,0,1,1,0,0,0,9,0,0,0,30,13,0,43,0,2,0,7,0,0,0,0,0,0,0,0,2,69,0,0,0
"FLaSH 1353 STN 2013-08-21 804 0309","FLaSH","1353","STN","TWNET",2013,8,2013-08-21,08:11:00,"804","0309","U",9.8,20.9,4189,2.2,NA,4185,2.2,53,NA,0.5735,43,"Y",0.00429,53,0.00429,0.54377,1,2,"Y","N","Y","N","N",0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,0,0,0
"FLaSH 1354 STN 2013-08-05 797 0249","FLaSH","1354","STN","TWNET",2013,8,2013-08-05,10:45:00,"797","0249","U",9.8,20.9,756,0.35,NA,733,0.34,31,NA,0.5453,46,"Y",0.00319,22,0.00319,0.04684,1,2,"N","N","N","N","N",0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FLaSH 1355 STN 2013-08-21 801 0310","FLaSH","1355","STN","TWNET",2013,8,2013-08-21,09:13:00,"801","0310","U",6.4,21.1,5417,2.9,NA,5470,2.93,51,NA,1.0481,54,"Y",0.00456,35,0.00456,0.31244,2,2,"N","N","N","N","N",0,0,0,0,20,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"FLaSH 1356 STN 2013-08-19 719 0305","FLaSH","1356","STN","TWNET",2013,8,2013-08-19,12:46:00,"719","0305","U",10.4,25.8,507,0.23,NA,514,0.23,38,NA,0.5746,44,"Y",0.00454,376,0.00454,1.36822,3,4,"N","Y","N","N","N",0,0,0,0,0,0,0,0,1,0,0,93,0,0,0,0,0,1,0,0,0,0,0,0,0,137,0,0,30,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,23,0,0,0,0,13,0,37,0,0,0,2,0,0,0,0,0,0,0,0,0,35,0,0,0
"FLaSH 1357 STN 2013-08-19 719 0306","FLaSH","1357","STN","TWNET",2013,8,2013-08-19,12:46:00,"719","0306","U",10.4,25.8,507,0.23,NA,514,0.23,38,NA,0.5079,40,"Y",NA,433,NA,0.58224,3,3,"N","Y","N","N","N",0,0,0,1,0,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,23,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,4,0,99,0,2,0,1,0,0,0,0,0,0,0,2,0,18,0,0,0
"FLaSH 1358 SKT 2013-03-06 719 6439","FLaSH","1358","SKT","KT",2013,3,2013-03-06,09:14:00,"719","6439","U",11.3,12.2,428,0.19,NA,NA,NA,70,17,2.3361,64,"Y",0.01202,86,0.01202,0.1721,2,2,"N","N","N","N","N",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,38,0,0,0,0,0,0,0,20,1,3,0,0,0
"FLaSH 1359 SKT 2013-03-07 606 6447","FLaSH","1359","SKT","KT",2013,3,2013-03-07,08:50:00,"606","6447","U",8.5,12.5,6960,3.8,NA,NA,NA,22,49,2.5789,67,"Y",NA,232,NA,0.28628,4,2,"N","N","N","N","N",48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,57,0,0,0,13,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0
"FLaSH 1360 SKT 2013-03-07 606 6448","FLaSH","1360","SKT","KT",2013,3,2013-03-07,08:50:00,"606","6448","U",8.5,12.5,6960,3.8,NA,NA,NA,22,49,3.8722,79,"Y",0.07231,307,0.07231,0.35624,4,2,"N","Y","Y","N","N",32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,74,170,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,3,1,0
"FLaSH 1361 STN 2013-06-27 610 0123","FLaSH","1361","STN","TWNET",2013,6,2013-06-27,07:17:00,"610","0123","U",4.6,21.4,7675,4.22,NA,7674,4.22,30,NA,0.239,32,"Y",0.00061,10,0.00061,0.2241,1,2,"N","N","N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FLaSH 1362 SKT 2012-05-01 520 5058","FLaSH","1362","SKT","KT",2012,5,2012-05-01,12:43:00,"520","5058","U",13.4,18.9,218,0.09,NA,NA,NA,55,13,2.3649,67,"Y",NA,780,NA,2.00143,4,3,"N","N","N","N","N",11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,19,0,0,3,1,0,65,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,24,0,0,0,0,0,0,0,1,80,0,0,0,0,0,507,0,0,0,0,0,0,0,58,4,0,0,0,0
"FLaSH 1363 SKT 2012-05-01 508 5054","FLaSH","1363","SKT","KT",2012,5,2012-05-01,12:13:00,"508","5054","U",12.2,18.8,316,0.14,NA,NA,NA,30,24,1.7518,64,"Y",NA,513,NA,1.46468,4,3,"N","Y","N","N","N",6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,7,0,0,0,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,2,0,0,0,41,0,209,0,0,0,0,0,0,0,84,4,0,0,0,0
"FLaSH 1364 SKT 2012-05-01 513 5045","FLaSH","1364","SKT","KT",2012,5,2012-05-01,10:47:00,"513","5045","U",18.6,18.3,185,0.08,NA,NA,NA,65,19,2.3786,70,"Y",NA,534,NA,1.27826,4,3,"N","Y","N","N","N",6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7,21,0,0,26,4,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,18,0,0,0,14,0,301,0,0,0,0,0,0,0,24,39,0,0,0,0
"FLaSH 1365 STN 2013-07-24 519 0221","FLaSH","1365","STN","TWNET",2013,7,2013-07-24,10:48:00,"519","0221","U",2.4,20.5,12656,7.24,NA,14206,8.21,22,NA,1.078,53,"Y",0.00364,5,0.00364,0.12731,1,1,"N","N","N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"FLaSH 1366 STN 2013-07-24 519 0219","FLaSH","1366","STN","TWNET",2013,7,2013-07-24,10:48:00,"519","0219","U",2.4,20.5,12656,7.24,NA,14206,8.21,22,NA,0.9254,52,"Y",0.00166,2,0.00166,0.00386,1,1,"N","N","N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"FLaSH 1368 STN 2013-07-24 519 0224","FLaSH","1368","STN","TWNET",2013,7,2013-07-24,10:48:00,"519","0224","U",2.4,20.5,12656,7.24,NA,14206,8.21,22,NA,0.9749,54,"Y",0.0033,237,0.0033,0.13038,2,2,"N","N","Y","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FLaSH 1371 STN 2013-07-22 719 0201","FLaSH","1371","STN","TWNET",2013,7,2013-07-22,12:40:00,"719","0201","U",9.8,23.3,512,0.23,NA,378,0.17,25,NA,0.3097,36,"Y",0.00449,166,0.00449,2.91916,3,2,"N","N","N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,12,133,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,1,0,0
"FLaSH 1372 STN 2013-07-24 519 0218","FLaSH","1372","STN","TWNET",2013,7,2013-07-24,10:48:00,"519","0218","U",2.4,20.5,12656,7.24,NA,14206,8.21,22,NA,1.2058,54,"Y",NA,90,NA,0.0697,1,2,"N","Y","N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0
"FLaSH 1373 STN 2013-07-24 519 0217","FLaSH","1373","STN","TWNET",2013,7,2013-07-24,10:48:00,"519","0217","U",2.4,20.5,12656,7.24,NA,14206,8.21,22,NA,0.715,48,"Y",0.00506,415,0.00506,0.32435,1,2,"N","N","Y","N","N",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FLaSH 1374 STN 2013-07-22 719 0199","FLaSH","1374","STN","TWNET",2013,7,2013-07-22,12:40:00,"719","0199","U",9.8,23.3,512,0.23,NA,378,0.17,25,NA,0.9589,54,"Y",0.00963,227,0.00963,0.45484,3,2,"N","N","N","N","N",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,199,1,0,2,0,0,0,0,0,0,0,4,0,2,0,0,0
"FLaSH 1375 SKT 2014-01-16 609 0183","FLaSH","1375","SKT","KT",2014,1,2014-01-16,09:10:00,"609","0183","U",7.9,9.1,9890,5.55,NA,NA,NA,42,29,3.3014,74,"Y",NA,268,NA,0.14215,2,1,"N","Y","N","N","N",0,0,0,0,0,0,0,57,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,10,0,61,0,5,0,26,0,0,0,0,0,0,0,3,0,0,0,0,0
